"experiment","phase","query_id","regex_label","gpt4mini_label","claude_label","majority_label","all_agree","pred_preview"
"bcp_a1_g3off","P1","480","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The name of the side street in Bangkok (the special autonomous region) where the second ATM hacking case occurred is not available in the pr"
"bcp_a1_g3off","P1","1174","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Category: Best Animated Feature Award Year: 2012"
"bcp_a1_g3off","P1","681","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","5,900"
"bcp_a1_g3off","P1","140","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","WildTurtle"
"bcp_a1_g3off","P1","632","confident_wrong","confident_wrong","honest_abstention","confident_wrong","false","December, Nigeria"
"bcp_a1_g3off","P1","1016","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Matsutake mushroom"
"bcp_a1_g3off","P1","921","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Teenage Mutant Ninja Turtles"
"bcp_a1_g3off","P1","1190","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie is ""Big Hero 6,"" and it won the Academy Award (Oscar) for Best Animated Feature in 2015."
"bcp_a1_g3off","P1","1094","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","John Arne Riise"
"bcp_a1_g3off","P1","501","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The causes and consequences of COVID-19 misperceptions: Understanding the role of news and social media"
"bcp_a1_g3off","P1","392","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Benjamin"
"bcp_a1_g3off","P1","1236","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Motivos personales"
"bcp_a1_g3off","P1","961","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Portuguese Discovery Monument at Brenton Point State Park (Newport, Rhode Island), honoring Vasco da Gama."
"bcp_a1_g3off","P1","18","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The full name of the person described in the question cannot be determined from the available documents."
"bcp_a1_g3off","P1","59","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Michael Hill"
"bcp_a1_g3off","P1","625","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Episode number: 13  Manga creator: Lynn Okamoto"
"bcp_a1_g3off","P3-Hybrid","1167","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No answer can be determined from the available documents."
"bcp_a1_g3off","P3-Hybrid","241","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Unable to determine the name and title of the historical individual based on the available documents and negative hints."
"bcp_a1_g3off","P3-Hybrid","996","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Unable to determine based on available information."
"bcp_a1_g3off","P3-Hybrid","484","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Unable to determine the title of the symposium paper based on the available documents and information."
"bcp_a1_g3off","P3-Hybrid","631","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No net loss figure can be identified for a West African company matching the biographical clues, as all available documents and hints point "
"bcp_a1_g3off","P3-Hybrid","826","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sunset in Biafra"
"bcp_a1_g3off","P3-Hybrid","529","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The Delfonics"
"bcp_a1_g3off","P3-Hybrid","315","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,205 minutes"
"bcp_a1_g3off","P3-Hybrid","293","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","There is no film matching all the criteria described in the question in the provided documents."
"bcp_a1_g3off","P3-Hybrid","1264","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Alex Turner"
"bcp_a1_g3off","P3-Hybrid","1117","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The publication is ""Essays on Ethics and Politics,"" released posthumously in 1853, compiling two articles by Harriet Taylor Mill, who contri"
"bcp_a1_g3off","P3-Hybrid","1044","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No valid answer found in the available documents."
"bcp_a1_g3off","P3-Hybrid","416","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Unable to determine—the acknowledgments section of the relevant publication has not yet been reached in the available document snippets."
"bcp_a1_g3off","P3-Hybrid","403","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The name of the facility where Mercedes Sosa was treated for her liver issue is not specified in the available documents; it is only describ"
"bcp_a1_g3off","P3-Hybrid","1026","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The full name of the conductor who led the 2008 adult choir concert at a performing arts center dedicated in the early 1990s, beginning with"
"bcp_a1_g3off","P3-Hybrid","635","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","By the year of his death in 1898, William Larnach had accumulated a total of 4,600 hectares in the area, as referenced in the 2012 archaeolo"
"bcp_a1_g3off","P3-Hybrid","1174","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Best Animated Feature, 2012 (84th Academy Awards)"
"bcp_a1_g3off","P3-Hybrid","921","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Alien Breed"
"bcp_a1_g3off","P3-Hybrid","1190","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie is ""Titanic,"" and it won the distinguished award (Academy Award for Best Director) in 1998."
"bcp_a1_g3off","P3-Hybrid","1094","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Andriy Shevchenko"
"bcp_a1_g3off","P3-Hybrid","501","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The most influential COVID-19 articles: A systematic review"
"bcp_a1_g3off","P3-Hybrid","645","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Chlorogenic acid"
"bcp_a1_g3off","P3-Hybrid","1076","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","1973"
"bcp_a1_g3off","P3-Hybrid","392","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Little London"
"bcp_a1_g3off","P3-Hybrid","1216","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Based on the available information and the explicit instruction to avoid ""One-Punch Man,"" I am unable to identify another non-domestic TV se"
"bcp_a1_g3off","P3-Hybrid","18","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No individual matching all four criteria (cycling event founder in 2008, forum speaker in 2014, radio station manager stepping down in 2020,"
"bcp_a1_g3off","P3-Hybrid","625","honest_abstention","honest_abstention","confident_wrong","honest_abstention","false","Full name of the manga creator: Katsuhiro Otomo  (Episode number cannot be determined from the available information.)"
"bcp_a1_g3off","P4-Hybrid","1203","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","James Ackley"
"bcp_a1_g3off","P4-Hybrid","923","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","North Transylvania"
"bcp_a1_g3off","P4-Hybrid","1167","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No such film can be identified from the provided documents; all candidates either match the negative hints or do not fit the criteria."
"bcp_a1_g3off","P4-Hybrid","83","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Auguste de Saint-Hilaire"
"bcp_a1_g3off","P4-Hybrid","283","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Zimri Eder"
"bcp_a1_g3off","P4-Hybrid","1262","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tobias Smollett"
"bcp_a1_g3off","P4-Hybrid","406","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Alicia Moruf, PharmD, MPH, RAC-US"
"bcp_a1_g3off","P4-Hybrid","631","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The net loss reported by the West African company in its 2022 annual report cannot be determined from the available documents."
"bcp_a1_g3off","P4-Hybrid","534","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Aaron Strick"
"bcp_a1_g3off","P4-Hybrid","1039","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","RDPL-34062"
"bcp_a1_g3off","P4-Hybrid","826","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sunset in Biafra"
"bcp_a1_g3off","P4-Hybrid","934","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Daniel Goleman"
"bcp_a1_g3off","P4-Hybrid","895","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Joseph Dalton Hooker"
"bcp_a1_g3off","P4-Hybrid","315","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,222 minutes"
"bcp_a1_g3off","P4-Hybrid","952","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","""So Will Be Now..."" by John Talabot"
"bcp_a1_g3off","P4-Hybrid","397","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Romanian Statistical Review"
"bcp_a1_g3off","P4-Hybrid","786","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Marie of Romania, Queen of Romania (upon her accession as queen consort)."
"bcp_a1_g3off","P4-Hybrid","293","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I am unable to identify a film matching all the criteria (released before December 31, 2023, featuring a Ugandan-born performer whose first "
"bcp_a1_g3off","P4-Hybrid","1264","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Alex Turner"
"bcp_a1_g3off","P4-Hybrid","1182","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Aircraft Technology Modeling and Assessment (ASCENT Project 10)"
"bcp_a1_g3off","P4-Hybrid","821","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2011"
"bcp_a1_g3off","P4-Hybrid","661","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Ian Athfield"
"bcp_a1_g3off","P4-Hybrid","1012","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tweentrepreneurs"
"bcp_a1_g3off","P4-Hybrid","1044","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Exodus: Northeast youth head for the city"
"bcp_a1_g3off","P4-Hybrid","416","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The name of the third individual listed in the acknowledgments section cannot be determined from the available document snippets. The acknow"
"bcp_a1_g3off","P4-Hybrid","154","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tinsel"
"bcp_a1_g3off","P4-Hybrid","403","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The name of the facility where Mercedes Sosa was treated for a liver issue is not specified in the October 5 post."
"bcp_a1_g3off","P4-Hybrid","244","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","B.O.B."
"bcp_a1_g3off","P4-Hybrid","301","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","DOI: 10.5812/ijpbs.62774"
"bcp_a1_g3off","P4-Hybrid","356","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Shibobo"
"bcp_a1_g3off","P4-Hybrid","1026","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Dr. Jeffry A. Jahn"
"bcp_a1_g3off","P4-Hybrid","675","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","March 5, 2021"
"bcp_a1_g3off","P4-Hybrid","635","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the 2012 archaeological report, William Larnach had accumulated approximately 400 hectares in the area by the year of his death in "
"bcp_a1_g3off","P4-Hybrid","1174","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Category: Best Director   Year: 2012 (84th Academy Awards, for films released in 2011)"
"bcp_a1_g3off","P4-Hybrid","12","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Clare Wigfall"
"bcp_a1_g3off","P4-Hybrid","286","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Some John Talabot session."
"bcp_a1_g3off","P4-Hybrid","53","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","B.O.B."
"bcp_a1_g3off","P4-Hybrid","1190","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie is Titanic, and it won the Academy Award for Best Director in 1998."
"bcp_a1_g3off","P4-Hybrid","1094","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Stephen Gerrard"
"bcp_a1_g3off","P4-Hybrid","297","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","The individual's child lost her parent in 2015, and her last name as per the 2021 interview is Ayoyinka."
"bcp_a1_g3off","P4-Hybrid","15","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Miss Ealand"
"bcp_a1_g3off","P4-Hybrid","392","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Newton"
"bcp_a1_g3off","P4-Hybrid","279","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Psychedelics"
"bcp_a1_g3off","P4-Hybrid","1216","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Dark (Germany)"
"bcp_a1_g3off","P4-Hybrid","625","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No episode matching all the described plot details and criteria (anime debuting in the USA between 2000 and 2006, adapted from a manga, feat"
"bcp_a2_50pct","P1","427","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Brillant AG"
"bcp_a2_50pct","P1","1043","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","antioxidant activity"
"bcp_a2_50pct","P1","276","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Forbes Africa's 30 Under 30"
"bcp_a2_50pct","P1","485","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Kwabena"
"bcp_a2_50pct","P1","1167","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The name of the 2020 101-minute-long film cannot be determined from the available documents."
"bcp_a2_50pct","P1","915","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Lieutenant Nina Barry"
"bcp_a2_50pct","P1","996","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Francesco Cossiga"
"bcp_a2_50pct","P1","484","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Scholarship and Libraries in Transition"
"bcp_a2_50pct","P1","261","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The name of the research paper is: ""Determination of Prospective Teachers' Metaphoric Perceptions of Science Education"" by Zeynel Abidin Yıl"
"bcp_a2_50pct","P1","666","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Aaron Strick"
"bcp_a2_50pct","P1","826","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The Expo Files"
"bcp_a2_50pct","P1","963","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The full name of the research advisor could not be determined from the available documents."
"bcp_a2_50pct","P1","529","honest_abstention","honest_abstention","confident_wrong","honest_abstention","false","The creators behind the opening track for Euphoria Season 1, Episode 7 are The Delfonics. However, they do not match the biographical hints "
"bcp_a2_50pct","P1","315","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,900 minutes (Iago Aspas, Celta Vigo, La Liga 2023–24)"
"bcp_a2_50pct","P1","180","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Weezer"
"bcp_a2_50pct","P1","952","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","According to the interview, Felipe Pantone recommended the song ""Buffalo Stance"" by Neneh Cherry for people to listen to while viewing his w"
"bcp_a2_50pct","P1","1182","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Dustin Hoffman"
"bcp_a2_50pct","P1","925","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Motor Mouth"
"bcp_a2_50pct","P1","119","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","The article does not provide the name of Jordan Nelson's sibling who was injured by the elevator on Thanksgiving."
"bcp_a2_50pct","P1","1068","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Chris Stewart"
"bcp_a2_50pct","P1","416","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Darlene Kittle"
"bcp_a2_50pct","P1","679","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Based on the documents reviewed so far, I am unable to identify the specific project name mentioned in the acknowledgments section of the 20"
"bcp_a2_50pct","P1","638","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Gulder"
"bcp_a2_50pct","P1","403","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","a medical clinic in Buenos Aires"
"bcp_a2_50pct","P1","301","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Kenyan royal family"
"bcp_a2_50pct","P1","356","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No matching research paper was found in the available documents, so I am unable to provide the DOI for the study on conjugal happiness progn"
"bcp_a2_50pct","P1","205","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Archbishop Ryan High School for Girls"
"bcp_a2_50pct","P1","1026","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Jeffry Jahn"
"bcp_a2_50pct","P1","747","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Italy"
"bcp_a2_50pct","P1","1093","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The complete title of episode 4 from season 4 is ""The Stunt Man."""
"bcp_a2_50pct","P1","1046","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Immofina Holding"
"bcp_a2_50pct","P1","635","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","According to the 2012 archaeological publication, by the time of his suicide in 1898, William Larnach had consolidated approximately 460 hec"
"bcp_a2_50pct","P1","1142","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","Unavailable"
"bcp_a2_50pct","P1","1174","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Category: Best Picture   Award Year: 2017"
"bcp_a2_50pct","P1","1066","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Village School"
"bcp_a2_50pct","P1","12","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The potential antagonist is Suigintou, and she has used five movements with different effects."
"bcp_a2_50pct","P1","843","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Daniel McCall"
"bcp_a2_50pct","P1","632","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","December, Nigeria"
"bcp_a2_50pct","P1","1190","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie is ""The Hurt Locker,"" and it won the prestigious award (Best Director and Best Picture) in 2010."
"bcp_a2_50pct","P1","1094","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","John Arne Riise"
"bcp_a2_50pct","P1","805","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Djaimilia Pereira de Almeida"
"bcp_a2_50pct","P1","605","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Nero Sighted"
"bcp_a2_50pct","P1","1076","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","1973"
"bcp_a2_50pct","P1","652","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","TerrAscend Corp."
"bcp_a2_50pct","P1","392","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Little Cornwall"
"bcp_a2_50pct","P1","633","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No definitive answer can be provided based on the available information. None of the authors or books found match all the criteria specified"
"bcp_a2_50pct","P1","59","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Not enough information is available in the provided documents to determine the first and last name of the guarantor described in the questio"
"bcp_a2_50pct","P1","625","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Episode number: 13  Manga creator: Lynn Okamoto"
"bcp_a2_50pct","P1","672","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Norton Simon Museum"
"bcp_a2_50pct","P4-AC","124","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tinsel"
"bcp_a2_50pct","P4-AC","1203","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","March 5, 2021"
"bcp_a2_50pct","P4-AC","923","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","20 tantos"
"bcp_a2_50pct","P4-AC","372","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Pitney Bowes"
"bcp_a2_50pct","P4-AC","485","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","Based on the available information, I cannot determine the first name of the person who wrote the described PhD thesis."
"bcp_a2_50pct","P4-AC","1034","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Frank Leepa"
"bcp_a2_50pct","P4-AC","240","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Kiran Shah"
"bcp_a2_50pct","P4-AC","1223","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Abosede"
"bcp_a2_50pct","P4-AC","283","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Daniel Goleman"
"bcp_a2_50pct","P4-AC","915","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","Lieutenant Nina Barry (portrayed by Dolores Mantez) is the most likely answer based on the available information, but confirmation of the bi"
"bcp_a2_50pct","P4-AC","1263","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","March 5, 2021"
"bcp_a2_50pct","P4-AC","781","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Farida Osman"
"bcp_a2_50pct","P4-AC","979","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Loving Frank by Nancy Horan"
"bcp_a2_50pct","P4-AC","607","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","53%"
"bcp_a2_50pct","P4-AC","670","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","10.3389/fphar.2016.00258"
"bcp_a2_50pct","P4-AC","666","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Eliza Clark"
"bcp_a2_50pct","P4-AC","1039","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Oware"
"bcp_a2_50pct","P4-AC","826","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sunset in Biafra"
"bcp_a2_50pct","P4-AC","315","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,222 minutes"
"bcp_a2_50pct","P4-AC","1032","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Aaron Trammell"
"bcp_a2_50pct","P4-AC","1065","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tinsel"
"bcp_a2_50pct","P4-AC","397","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tweentrepreneurs"
"bcp_a2_50pct","P4-AC","513","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Emmanuel Kwesi Danso Arthur Junior"
"bcp_a2_50pct","P4-AC","293","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","12th Fail"
"bcp_a2_50pct","P4-AC","1264","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Kwon So-hee"
"bcp_a2_50pct","P4-AC","801","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Graham Gordy"
"bcp_a2_50pct","P4-AC","1213","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Pirouette"
"bcp_a2_50pct","P4-AC","661","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Lola's Cafe"
"bcp_a2_50pct","P4-AC","724","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sarah Kay and Sophia Janowitz have known each other since they were three months old."
"bcp_a2_50pct","P4-AC","1012","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","20 tantos"
"bcp_a2_50pct","P4-AC","948","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Lewis Dunk"
"bcp_a2_50pct","P4-AC","30","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Oware"
"bcp_a2_50pct","P4-AC","709","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","Sarah Kay and Sophia Janowitz have known each other since they were three months old."
"bcp_a2_50pct","P4-AC","416","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The acknowledgments section is not present in the available text of the most recent publication, so the name of the third individual thanked"
"bcp_a2_50pct","P4-AC","679","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Aircraft Technology Modeling and Assessment (within ASCENT, the FAA Center of Excellence for Alternative Jet Fuels and the Environment)"
"bcp_a2_50pct","P4-AC","229","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Key To Your Heart"
"bcp_a2_50pct","P4-AC","946","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Loving Frank by Nancy Horan"
"bcp_a2_50pct","P4-AC","244","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Rivigo's valuation in September 2019 was $1.05 billion."
"bcp_a2_50pct","P4-AC","356","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The DOI of the research article is 10.1007/s41042-024-00201-1."
"bcp_a2_50pct","P4-AC","205","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sacred Heart of Mary High School"
"bcp_a2_50pct","P4-AC","747","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Mexico"
"bcp_a2_50pct","P4-AC","194","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Asamoah Gyan"
"bcp_a2_50pct","P4-AC","675","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tinsel"
"bcp_a2_50pct","P4-AC","823","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Florian Mussgnug"
"bcp_a2_50pct","P4-AC","619","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","B.O.B."
"bcp_a2_50pct","P4-AC","1046","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Immofina Holding"
"bcp_a2_50pct","P4-AC","635","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the 2012 archaeological report, by the year of his death in 1898, William Larnach had accumulated approximately 324 hectares in the"
"bcp_a2_50pct","P4-AC","480","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Loving Frank by Nancy Horan"
"bcp_a2_50pct","P4-AC","746","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Graham Gordy"
"bcp_a2_50pct","P4-AC","1174","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Category: Best Animated Feature Year: 2012 (84th Academy Awards, honoring 2011 films)"
"bcp_a2_50pct","P4-AC","496","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","North Transylvania"
"bcp_a2_50pct","P4-AC","12","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The initially antagonistic character is Suigintou. She has employed three distinct-effect movements."
"bcp_a2_50pct","P4-AC","140","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Tinsel"
"bcp_a2_50pct","P4-AC","286","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","PRAN-RFL Group"
"bcp_a2_50pct","P4-AC","1230","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Daniel Goleman"
"bcp_a2_50pct","P4-AC","53","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,078"
"bcp_a2_50pct","P4-AC","228","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","B.O.B."
"bcp_a2_50pct","P4-AC","921","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","David Michael Cockburn"
"bcp_a2_50pct","P4-AC","1190","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie is Titanic, and it won the Academy Award for Best Director (James Cameron) in 1998."
"bcp_a2_50pct","P4-AC","23","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Norman Naimark"
"bcp_a2_50pct","P4-AC","1094","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Ivo Vastic"
"bcp_a2_50pct","P4-AC","805","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Valeria Luiselli"
"bcp_a2_50pct","P4-AC","297","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","March 5, 2021"
"bcp_a2_50pct","P4-AC","501","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Farida Osman"
"bcp_a2_50pct","P4-AC","1237","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Storm and Silence by Robert Thier"
"bcp_a2_50pct","P4-AC","1108","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","March 5, 2021"
